STEVAL-MKI243A (ASM330LHHXG1)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	A_X [deg] 	 A_Y [deg] 	 A_Z [deg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	TEMP [C] 	
-47.336 	 -193.553 	 1001.86 	-2 	 -10 	 79 	0.83125 	 -1.05875 	 -0.51625 	29.2 	
-47.946 	 -194.224 	 1001.86 	-2 	 -10 	 79 	0.58625 	 -1.1375 	 -0.525 	29.2 	
-47.519 	 -193.736 	 1001.74 	-2 	 -10 	 79 	0.70875 	 -1.07625 	 -0.5075 	29.2 	
-49.044 	 -196.237 	 999.424 	-2 	 -11 	 79 	0.665 	 -1.085 	 -0.48125 	29.2 	
-48.861 	 -195.505 	 1001.25 	-2 	 -11 	 79 	0.76125 	 -1.23375 	 -0.46375 	29.2 	
-50.02 	 -196.908 	 1002.35 	-2 	 -11 	 79 	0.74375 	 -1.155 	 -0.49 	29.2 	
-50.752 	 -197.03 	 1001.86 	-2 	 -11 	 79 	0.805 	 -1.07625 	 -0.455 	29.2 	
-51.85 	 -195.688 	 1002.17 	-2 	 -11 	 79 	0.735 	 -1.12 	 -0.455 	29.2 	
-53.07 	 -197.579 	 1001.99 	-2 	 -11 	 79 	0.7875 	 -1.14625 	 -0.55125 	29.2 	
-53.68 	 -195.2 	 999.424 	-3 	 -11 	 79 	0.8225 	 -1.2075 	 -0.62125 	29.2 	
-51.606 	 -197.091 	 1000.89 	-2 	 -11 	 79 	0.8225 	 -1.26875 	 -0.65625 	29.2 	
-52.094 	 -197.03 	 1000.64 	-2 	 -11 	 79 	0.6825 	 -1.28625 	 -0.56 	29.2 	
-48.556 	 -196.298 	 1001.19 	-2 	 -11 	 79 	0.7525 	 -1.16375 	 -0.5425 	29.2 	
-51.118 	 -195.261 	 1000.7 	-2 	 -11 	 79 	0.7 	 -1.11125 	 -0.5775 	29.2 	
-49.044 	 -193.187 	 1000.89 	-2 	 -10 	 79 	0.5775 	 -1.11125 	 -0.55125 	29.2 	
-45.994 	 -193.492 	 1003.45 	-2 	 -10 	 79 	0.6825 	 -1.1725 	 -0.63 	29.2 	
-46.848 	 -192.699 	 1002.23 	-2 	 -10 	 79 	0.72625 	 -1.18125 	 -0.60375 	29.2 	
-45.201 	 -192.028 	 1002.23 	-2 	 -10 	 79 	0.7 	 -1.04125 	 -0.67375 	29.2 	
-43.127 	 -189.71 	 1003.45 	-2 	 -10 	 79 	0.77 	 -1.1025 	 -0.7525 	29.2 	
-40.016 	 -190.076 	 1003.51 	-2 	 -10 	 79 	0.86625 	 -1.1025 	 -0.60375 	29.2 	
-42.09 	 -188.978 	 1002.53 	-2 	 -10 	 79 	0.7 	 -1.0325 	 -0.58625 	29.2 	
-40.443 	 -188.978 	 1003.75 	-2 	 -10 	 79 	0.74375 	 -1.1725 	 -0.49875 	29.2 	
-37.942 	 -187.758 	 1006.74 	-2 	 -10 	 79 	0.7875 	 -1.1375 	 -0.5775 	29.2 	
-38.064 	 -188.795 	 1004.55 	-2 	 -10 	 79 	0.665 	 -1.085 	 -0.5075 	29.2 	
-35.929 	 -184.342 	 1004.43 	-2 	 -10 	 79 	0.69125 	 -1.155 	 -0.55125 	29.2 	
-37.332 	 -187.392 	 1005.04 	-2 	 -10 	 79 	0.735 	 -1.2775 	 -0.53375 	29.2 	
-36.783 	 -187.148 	 1006.68 	-2 	 -10 	 79 	0.875 	 -1.18125 	 -0.51625 	29.2 	
-40.077 	 -188.856 	 1006.68 	-2 	 -10 	 79 	0.7175 	 -1.19 	 -0.455 	29.2 	
-39.101 	 -187.758 	 1006.26 	-2 	 -10 	 79 	0.69125 	 -1.26875 	 -0.455 	29.2 	
-40.077 	 -188.551 	 1005.65 	-2 	 -10 	 79 	0.76125 	 -1.085 	 -0.56875 	29.2 	
-42.517 	 -187.575 	 1001.56 	-2 	 -10 	 79 	0.74375 	 -1.0675 	 -0.595 	29.2 	
-49.593 	 -188.185 	 1005.22 	-2 	 -10 	 79 	0.70875 	 -1.2075 	 -0.60375 	29.2 	
-46.482 	 -189.527 	 1003.33 	-2 	 -10 	 79 	0.665 	 -1.82 	 -0.69125 	29.2 	
-41.602 	 -183.427 	 995.52 	-2 	 -10 	 79 	0.55125 	 -2.1 	 -0.805 	29.2 	
-39.772 	 -185.928 	 1002.35 	-2 	 -10 	 79 	0.21875 	 -1.88125 	 -0.77 	29.2 	
-46.726 	 -194.834 	 1009.18 	-2 	 -10 	 79 	0.07 	 -1.42625 	 -0.7525 	29.2 	
-57.645 	 -203.74 	 1014.98 	-3 	 -11 	 78 	0.25375 	 -1.67125 	 -0.86625 	29.2 	
-68.503 	 -203.618 	 1011.81 	-3 	 -11 	 78 	0.44625 	 -2.205 	 -1.12 	29.2 	
-180.499 	 -309.209 	 1006.44 	-9 	 -16 	 73 	2.94 	 -2.2575 	 -3.22875 	29.2 	
-69.113 	 -270.047 	 1013.51 	-3 	 -14 	 75 	8.51375 	 -5.55625 	 -5.1975 	29.2 	
59.841 	 -128.71 	 959.164 	3 	 -7 	 82 	10.9463 	 -9.0475 	 -4.1125 	29.2 	
79.483 	 -85.888 	 860.71 	5 	 -5 	 84 	9.73875 	 -5.1975 	 -1.19 	29.2 	
-1.403 	 -125.782 	 913.353 	0 	 -7 	 82 	2.8175 	 2.8875 	 0.245 	29.2 	
-365.268 	 -294.63 	 1133.38 	-17 	 -13 	 72 	-3.29 	 3.955 	 -3.85 	29.2 	
-195.871 	 -284.016 	 1279.17 	-8 	 -12 	 77 	-12.1363 	 -6.46625 	 -11.0163 	29.2 	
-56.547 	 -514.718 	 1165.4 	-2 	 -23 	 68 	-16.1088 	 -12.18 	 -15.8288 	29.2 	
24.095 	 -665.144 	 920.673 	1 	 -35 	 59 	-12.845 	 -4.45375 	 -20.825 	29.2 	
-9.028 	 -488.549 	 779.885 	0 	 -32 	 62 	-7.91875 	 11.4188 	 -26.1538 	29.2 	
-190.198 	 -318.603 	 773.724 	-12 	 -21 	 69 	-15.575 	 20.3 	 -33.6788 	29.2 	
-225.334 	 -190.381 	 906.704 	-13 	 -11 	 76 	-30.3188 	 19.2413 	 -42.7 	29.2 	
-135.847 	 -255.041 	 1041.03 	-7 	 -13 	 76 	-34.545 	 15.8463 	 -47.5388 	29.2 	
-15.311 	 -332.145 	 1087.63 	0 	 -16 	 73 	-27.1513 	 12.565 	 -47.4775 	29.2 	
25.803 	 -309.697 	 1031.27 	1 	 -16 	 73 	-14.0263 	 11.0775 	 -44.8788 	29.2 	
-28.121 	 -233.813 	 922.747 	-1 	 -14 	 76 	-5.0225 	 12.845 	 -43.155 	29.2 	
-61.366 	 -138.897 	 884.866 	-3 	 -8 	 81 	-4.41875 	 13.2213 	 -42.77 	29.2 	
-86.742 	 -93.33 	 980.514 	-5 	 -5 	 84 	-4.64625 	 9.45 	 -42.3588 	29.2 	
-89.548 	 -93.574 	 1099.77 	-4 	 -4 	 85 	1.575 	 2.52 	 -39.725 	29.2 	
-44.774 	 -111.935 	 1103.12 	-2 	 -5 	 84 	9.54625 	 -5.01375 	 -35.9538 	29.2 	
18.483 	 -116.083 	 1032.36 	1 	 -6 	 83 	13.7288 	 -9.0475 	 -32.585 	29.2 	
74.908 	 -107.238 	 957.395 	4 	 -6 	 83 	13.5538 	 -6.7725 	 -29.4088 	29.2 	
93.086 	 -100.833 	 931.958 	5 	 -6 	 83 	11.3663 	 -0.42875 	 -26.145 	29.2 	
33.367 	 -72.468 	 971.974 	1 	 -4 	 85 	6.545 	 4.03375 	 -23.7913 	29.2 	
4.941 	 -17.202 	 1041.88 	0 	 0 	 90 	1.0675 	 3.955 	 -21.42 	29.2 	
-12.261 	 10.492 	 1084.76 	0 	 0 	 89 	-4.27 	 0.21875 	 -18.9613 	29.2 	
1.586 	 7.564 	 1096.35 	0 	 0 	 90 	-8.19 	 -1.3125 	 -16.2225 	29.2 	
11.285 	 -21.96 	 1103.98 	0 	 -1 	 88 	-11.76 	 -0.1925 	 -12.2238 	29.2 	
14.335 	 -31.964 	 1125.08 	0 	 -1 	 88 	-15.5488 	 1.12 	 -7.84875 	29.2 	
-117.547 	 -204.899 	 1116.61 	-5 	 -10 	 79 	-17.9638 	 0.7875 	 -5.5125 	29.2 	
-213.5 	 -382.287 	 1047.67 	-10 	 -19 	 71 	-9.96625 	 -4.4975 	 -6.3875 	29.2 	
-103.09 	 -448.838 	 899.323 	-5 	 -26 	 65 	0.98875 	 -10.9988 	 -9.05625 	29.2 	
40.382 	 -390.034 	 745.603 	2 	 -27 	 65 	4.85625 	 -10.7538 	 -13.0813 	29.2 	
56.669 	 -215.818 	 725.595 	4 	 -16 	 74 	-1.1025 	 -1.04125 	 -16.415 	29.2 	
84.241 	 -106.628 	 899.567 	5 	 -6 	 83 	-14.35 	 11.375 	 -20.0638 	29.2 	
7.381 	 13.176 	 1128.74 	0 	 0 	 90 	-33.8538 	 15.3738 	 -22.7238 	29.2 	
-103.517 	 29.707 	 1315.28 	-4 	 1 	 85 	-54.95 	 11.235 	 -22.855 	29.2 	
-154.696 	 -39.345 	 1425.69 	-6 	 -1 	 83 	-70.8663 	 4.025 	 -21.7 	29.2 	
-161.101 	 -164.334 	 1467.11 	-6 	 -6 	 83 	-79.625 	 -3.1325 	 -21.175 	29.2 	
-131.272 	 -247.416 	 1368.78 	-5 	 -10 	 79 	-83.895 	 -8.67125 	 -21.9275 	29.2 	
-71.858 	 -274.195 	 1160.1 	-3 	 -13 	 77 	-88.7688 	 -11.6813 	 -23.2575 	29.2 	
-45.384 	 -262.971 	 938.851 	-2 	 -15 	 74 	-98.7438 	 -11.13 	 -26.075 	29.2 	
-31.964 	 -273.219 	 850.767 	-2 	 -17 	 72 	-111.431 	 -8.35625 	 -28.7875 	29.2 	
-8.54 	 -292.19 	 828.075 	0 	 -19 	 71 	-116.55 	 -4.61125 	 -31.6838 	29.2 	
-47.092 	 -298.778 	 875.411 	-2 	 -18 	 72 	-113.094 	 -0.76125 	 -34.2913 	29.2 	
-94.062 	 -332.877 	 984.784 	-5 	 -18 	 72 	-100.783 	 -0.77875 	 -34.195 	29.2 	
-143.106 	 -326.838 	 1027.61 	-7 	 -17 	 73 	-82.5388 	 -4.8475 	 -33.1625 	29.2 	
-130.052 	 -299.693 	 993.141 	-7 	 -16 	 73 	-62.2738 	 -10.22 	 -28.42 	29.2 	
-37.088 	 -263.215 	 886.452 	-2 	 -16 	 74 	-46.5238 	 -13.37 	 -22.2513 	29.2 	
47.763 	 -245.464 	 786.351 	3 	 -17 	 73 	-41.5538 	 -12.1538 	 -18.9525 	29.2 	
153.659 	 -256.749 	 762.5 	10 	 -18 	 72 	-43.7588 	 -5.6525 	 -13.965 	29.2 	
141.947 	 -448.838 	 848.754 	8 	 -27 	 64 	-43.715 	 2.94875 	 1.74125 	29.2 	
42.7 	 -653.798 	 952.82 	2 	 -34 	 60 	-43.4613 	 4.73375 	 18.4713 	29.2 	
-2.501 	 -839.787 	 1012.42 	0 	 -39 	 57 	-46.4013 	 1.05875 	 21.9275 	29.2 	
-16.348 	 -823.866 	 969.29 	0 	 -40 	 57 	-47.0488 	 -0.8925 	 15.0588 	29.2 	
-17.812 	 -660.081 	 913.597 	0 	 -35 	 59 	-44.9663 	 0.8575 	 8.2075 	29.2 	
2.196 	 -412.543 	 891.149 	0 	 -24 	 67 	-41.9388 	 5.2675 	 7.25375 	29.2 	
7.564 	 -167.384 	 911.584 	0 	 -10 	 79 	-43.6363 	 9.2575 	 8.0325 	29.2 	
-44.896 	 15.128 	 987.163 	-2 	 0 	 87 	-49.6125 	 9.7825 	 9.72125 	29.2 	
-43.493 	 92.72 	 1099.59 	-2 	 4 	 85 	-57.05 	 7.13125 	 10.6313 	29.2 	
-49.288 	 153.964 	 1202.55 	-2 	 7 	 82 	-66.0538 	 4.235 	 9.65125 	29.2 	
-90.951 	 141.459 	 1349.26 	-3 	 5 	 84 	-75.5825 	 1.42625 	 9.1 	29.2 	
-135.054 	 79.727 	 1447.96 	-5 	 3 	 84 	-83.9388 	 -3.85875 	 8.75 	29.2 	
-175.314 	 -20.252 	 1455.95 	-6 	 0 	 83 	-91.7613 	 -10.955 	 10.4563 	29.2 	
-128.039 	 -129.137 	 1373.66 	-5 	 -5 	 84 	-100.345 	 -18.7775 	 11.5763 	29.2 	
-46.787 	 -207.339 	 1211.52 	-2 	 -9 	 80 	-110.574 	 -23.66 	 10.43 	29.2 	
-34.099 	 -260.958 	 1033.64 	-1 	 -14 	 76 	-122.386 	 -23.8613 	 9.135 	29.2 	
-22.631 	 -266.509 	 911.462 	-1 	 -16 	 74 	-132.414 	 -21.595 	 8.63625 	29.2 	
-21.228 	 -274.256 	 845.765 	-1 	 -17 	 72 	-141.225 	 -17.4913 	 8.2425 	29.2 	
-62.281 	 -283.894 	 879.498 	-3 	 -17 	 72 	-143.894 	 -12.9588 	 10.1588 	29.2 	
-73.932 	 -339.404 	 962.946 	-4 	 -19 	 71 	-143.386 	 -10.9725 	 13.8775 	29.2 	
7.381 	 -423.584 	 1010.16 	0 	 -22 	 68 	-144.734 	 -9.93125 	 14.7613 	29.2 	
40.199 	 -482.998 	 1021.75 	2 	 -25 	 66 	-146.423 	 -8.07625 	 12.4163 	29.2 	
35.99 	 -525.21 	 1016.38 	1 	 -27 	 65 	-146.283 	 -8.12875 	 10.3425 	29.2 	
-10.675 	 -488.976 	 967.399 	0 	 -26 	 65 	-143.614 	 -9.2225 	 8.86375 	29.2 	
5.917 	 -466.223 	 909.205 	0 	 -27 	 65 	-140.621 	 -10.5613 	 9.135 	29.2 	
4.941 	 -424.011 	 822.463 	0 	 -27 	 65 	-138.119 	 -10.5875 	 9.7475 	29.2 	
51.118 	 -436.821 	 757.681 	3 	 -29 	 63 	-135.853 	 -8.1025 	 10.0538 	29.2 	
16.836 	 -385.398 	 724.497 	1 	 -28 	 64 	-131.53 	 -2.35375 	 9.14375 	29.2 	
54.961 	 -414.861 	 764.086 	3 	 -28 	 64 	-128.643 	 2.345 	 7.70875 	29.2 	
-42.944 	 -325.191 	 820.45 	-2 	 -21 	 69 	-123.288 	 5.88 	 5.6525 	29.2 	
-128.405 	 -287.493 	 903.166 	-7 	 -17 	 73 	-119.061 	 6.16 	 7.105 	29.2 	
-98.698 	 -312.503 	 1000.77 	-5 	 -17 	 73 	-112.63 	 3.0275 	 8.19 	29.2 	
-37.21 	 -294.569 	 984.174 	-2 	 -16 	 74 	-107.109 	 1.14625 	 5.73125 	29.2 	
-50.813 	 -305.061 	 995.154 	-2 	 -17 	 73 	-102.804 	 1.81125 	 2.37125 	29.2 	
-99.43 	 -271.328 	 990.762 	-5 	 -15 	 75 	-98.7088 	 1.7675 	 0.315 	29.2 	
-98.088 	 -288.347 	 956.846 	-5 	 -16 	 73 	-97.6238 	 0.6125 	 -1.12875 	29.2 	
-108.153 	 -291.946 	 932.69 	-6 	 -17 	 73 	-97.09 	 0.39375 	 -4.66375 	29.2 	
-110.654 	 -336.293 	 925.37 	-6 	 -19 	 71 	-99.1725 	 0.67375 	 -7.49875 	29.2 	
-80.215 	 -406.382 	 916.647 	-4 	 -23 	 67 	-100.774 	 2.33625 	 -11.8125 	29.2 	
-95.587 	 -435.54 	 922.137 	-5 	 -25 	 66 	-104.475 	 5.87125 	 -16.9138 	29.2 	
-90.707 	 -515.084 	 986.614 	-4 	 -27 	 65 	-108.509 	 8.82875 	 -21.875 	29.2 	
-122.244 	 -543.754 	 1006.93 	-6 	 -28 	 64 	-112.455 	 9.3975 	 -27.5538 	29.2 	
-112.972 	 -560.041 	 1011.01 	-5 	 -28 	 64 	-117.215 	 8.785 	 -31.6838 	29.2 	
-37.027 	 -471.957 	 983.137 	-1 	 -25 	 66 	-120.374 	 9.7125 	 -34.2825 	29.2 	
187.148 	 5.429 	 965.02 	10 	 0 	 79 	-121.065 	 13.7638 	 -15.9863 	29.2 	
220.393 	 -385.215 	 995.276 	11 	 -20 	 70 	-113.505 	 20.86 	 11.6725 	29.2 	
24.156 	 -569.191 	 994.117 	1 	 -29 	 63 	-112.123 	 24.395 	 10.8763 	29.2 	
-129.381 	 -562.725 	 978.074 	-6 	 -29 	 63 	-115.859 	 24.5088 	 9.37125 	29.3 	
-116.022 	 -534.055 	 954.894 	-6 	 -29 	 63 	-118.466 	 23.9138 	 11.7338 	29.3 	
-165.981 	 -527.528 	 960.811 	-8 	 -28 	 64 	-117.171 	 24.3338 	 17.1325 	29.3 	
-219.234 	 -510.326 	 971.303 	-11 	 -27 	 65 	-114.223 	 26.075 	 23.5113 	29.3 	
-266.265 	 -483.791 	 984.479 	-13 	 -25 	 66 	-110.924 	 27.6238 	 29.33 	29.3 	
-210.084 	 -524.478 	 1002.96 	-10 	 -27 	 65 	-106.75 	 28.7525 	 35.175 	29.3 	
-210.572 	 -518.012 	 1015.35 	-10 	 -26 	 65 	-99.3563 	 31.0888 	 39.6638 	29.3 	
-304.817 	 -475.617 	 1019 	-15 	 -24 	 67 	-92.0938 	 32.7338 	 46.2175 	29.3 	
-338.489 	 -464.393 	 1024.07 	-16 	 -23 	 67 	-86.6425 	 32.3925 	 53.3225 	29.2 	
-310.368 	 -461.831 	 1029.19 	-15 	 -23 	 67 	-79.66 	 31.605 	 59.1063 	29.2 	
-279.319 	 -458.293 	 1032.55 	-13 	 -23 	 67 	-70.4988 	 31.395 	 64.225 	29.2 	
-249.49 	 -457.195 	 1029.92 	-12 	 -23 	 67 	-61.46 	 32.2088 	 69.265 	29.2 	
-217.892 	 -460.916 	 1020.9 	-11 	 -23 	 67 	-53.0775 	 34.4225 	 73.08 	29.2 	
-179.34 	 -458.964 	 1012.78 	-9 	 -24 	 67 	-46.27 	 37.9838 	 76.055 	29.2 	
-148.779 	 -464.332 	 998.082 	-7 	 -24 	 67 	-40.5825 	 43.4788 	 79.0038 	29.2 	
-121.146 	 -478.972 	 987.346 	-6 	 -25 	 66 	-34.0288 	 50.8813 	 81.06 	29.2 	
-93.025 	 -479.643 	 972.218 	-4 	 -26 	 66 	-26.4775 	 59.9025 	 82.0575 	29.2 	
-64.904 	 -470.066 	 958.188 	-3 	 -26 	 66 	-19.46 	 70.8575 	 82.7838 	29.2 	
-45.445 	 -475.19 	 948.184 	-2 	 -26 	 65 	-11.6725 	 83.8688 	 83.23 	29.2 	
-28.426 	 -478.484 	 936.167 	-1 	 -27 	 65 	-3.5 	 98.9713 	 83.055 	29.2 	
-20.801 	 -487.207 	 927.505 	-1 	 -27 	 65 	5.99375 	 115.229 	 82.53 	29.2 	
-15.982 	 -469.029 	 922.93 	0 	 -26 	 65 	15.1113 	 132.773 	 81.7338 	29.2 	
-18.422 	 -439.261 	 917.928 	-1 	 -25 	 66 	23.2575 	 151.025 	 81.3225 	29.2 	
-28.365 	 -436.943 	 920.246 	-1 	 -25 	 66 	31.2463 	 170.144 	 81.9875 	29.2 	
-45.75 	 -437.98 	 924.699 	-2 	 -25 	 66 	39.7513 	 189.534 	 82.6525 	29.2 	
-72.468 	 -433.1 	 928.664 	-4 	 -24 	 67 	48.475 	 208.609 	 83.5188 	29.2 	
-96.807 	 -413.397 	 940.498 	-5 	 -23 	 68 	57.0588 	 227.115 	 85.1988 	29.2 	
-130.357 	 -405.101 	 951.966 	-7 	 -22 	 68 	65.6513 	 244.886 	 87.7275 	29.2 	
-164.639 	 -401.929 	 962.519 	-8 	 -22 	 68 	74.97 	 261.931 	 90.6675 	29.2 	
-202.459 	 -407.785 	 976.732 	-10 	 -22 	 68 	84.8575 	 277.445 	 94.7888 	29.2 	
-241.499 	 -426.817 	 987.163 	-12 	 -22 	 68 	95.2525 	 286.116 	 99.5225 	29.2 	
-283.955 	 -439.2 	 988.871 	-14 	 -23 	 67 	105.569 	 286.685 	 104.641 	29.2 	
-300.059 	 -461.77 	 967.704 	-15 	 -24 	 66 	114.223 	 286.685 	 110.933 	29.2 	
-304.573 	 -388.936 	 943.487 	-16 	 -21 	 69 	127.111 	 286.685 	 117.539 	29.2 	
-343.308 	 -327.021 	 953.918 	-18 	 -17 	 71 	137.148 	 286.685 	 124.346 	29.2 	
-391.132 	 -352.214 	 972.584 	-20 	 -18 	 69 	146.676 	 286.685 	 131.801 	29.2 	
-422.791 	 -347.822 	 980.758 	-22 	 -18 	 68 	158.183 	 286.685 	 138.661 	29.2 	
-443.226 	 -320.128 	 975.085 	-23 	 -16 	 67 	167.178 	 286.685 	 145.215 	29.2 	
-465.186 	 -328.546 	 969.778 	-24 	 -16 	 66 	173.6 	 286.685 	 152.11 	29.2 	
-486.109 	 -352.214 	 962.885 	-25 	 -18 	 65 	179.576 	 286.685 	 158.13 	29.2 	
-501.664 	 -361.303 	 950.075 	-26 	 -18 	 64 	183.916 	 286.685 	 163.721 	29.2 	
-483.974 	 -342.576 	 900.909 	-26 	 -18 	 64 	184.581 	 286.685 	 169.61 	29.2 	
-437.065 	 -281.637 	 830.637 	-26 	 -16 	 65 	187.023 	 286.685 	 176.435 	29.2 	
-434.564 	 -242.353 	 790.194 	-27 	 -15 	 64 	191.818 	 286.685 	 182.438 	29.2 	
-445.666 	 -295.179 	 777.506 	-28 	 -18 	 63 	195.694 	 286.685 	 188.335 	29.2 	
-447.374 	 -356.789 	 751.215 	-28 	 -22 	 62 	200.795 	 286.685 	 194.075 	29.2 	
-432.246 	 -361.303 	 713.761 	-28 	 -23 	 62 	206.535 	 286.685 	 198.354 	29.2 	
-423.645 	 -321.104 	 672.647 	-29 	 -21 	 61 	210.175 	 286.685 	 201.758 	29.2 	
-415.776 	 -266.509 	 635.986 	-31 	 -19 	 61 	210.586 	 286.685 	 204.698 	29.2 	
-410.896 	 -225.822 	 603.229 	-32 	 -17 	 60 	208.425 	 286.685 	 207.568 	29.2 	
-418.887 	 -230.519 	 575.108 	-34 	 -17 	 59 	205.59 	 286.685 	 210.184 	29.2 	
-433.222 	 -261.69 	 547.292 	-35 	 -20 	 58 	203.473 	 286.685 	 212.056 	29.2 	
-438.834 	 -267.363 	 519.781 	-36 	 -21 	 45 	201.749 	 286.685 	 213.57 	29.2 	
-451.034 	 -254.37 	 490.684 	-39 	 -20 	 43 	200.331 	 286.685 	 215.653 	29.2 	
-468.053 	 -264.374 	 465.064 	-41 	 -21 	 40 	198.38 	 286.685 	 217.849 	29.2 	
-490.074 	 -270.291 	 443.287 	-43 	 -22 	 38 	196.901 	 286.685 	 219.94 	29.2 	
-518.744 	 -265.289 	 434.259 	-45 	 -21 	 36 	195.676 	 286.685 	 221.734 	29.2 	
-555.161 	 -265.838 	 429.196 	-55 	 -20 	 34 	194.653 	 286.685 	 223.3 	29.2 	
-591.151 	 -245.159 	 432.246 	-55 	 -18 	 34 	194.845 	 286.685 	 225.138 	29.2 	
-625.555 	 -210.389 	 440.359 	-56 	 -15 	 33 	194.443 	 286.685 	 227.456 	29.2 	
-664.351 	 -195.627 	 456.036 	-56 	 -13 	 33 	192.203 	 286.685 	 229.784 	29.2 	
-703.94 	 -205.57 	 475.8 	-57 	 -13 	 32 	187.959 	 286.685 	 231.613 	29.2 	
-732.122 	 -221.308 	 500.566 	-56 	 -14 	 33 	182.14 	 286.685 	 232.558 	29.2 	
-757.132 	 -214.903 	 520.818 	-56 	 -13 	 33 	176.164 	 286.685 	 232.19 	29.2 	
-770.064 	 -176.046 	 538.386 	-55 	 -10 	 34 	169.829 	 286.685 	 230.711 	29.3 	
-778.726 	 -135.786 	 554.368 	-54 	 -8 	 35 	164.045 	 286.685 	 229.023 	29.3 	
-791.902 	 -123.891 	 580.354 	-54 	 -7 	 35 	157.614 	 286.685 	 225.986 	29.3 	
-808.982 	 -152.927 	 616.588 	-53 	 -8 	 36 	151.183 	 286.685 	 221.716 	29.3 	
-822.036 	 -168.848 	 648.43 	-52 	 -9 	 37 	146.676 	 286.685 	 216.073 	29.3 	
-831.552 	 -160.064 	 679.235 	-51 	 -8 	 38 	142.249 	 286.685 	 209.274 	29.3 	
-836.615 	 -148.474 	 705.526 	-50 	 -7 	 39 	136.623 	 286.685 	 201.303 	29.3 	
-846.558 	 -140.727 	 736.697 	-49 	 -7 	 40 	130.2 	 286.685 	 192.448 	29.3 	
-859.612 	 -152.561 	 772.382 	-48 	 -7 	 41 	124.066 	 286.685 	 182.753 	29.2 	
-876.692 	 -162.748 	 810.568 	-47 	 -7 	 42 	119.621 	 286.685 	 172.279 	29.2 	
-878.644 	 -120.048 	 834.236 	-46 	 -5 	 43 	114.441 	 286.685 	 160.956 	29.2 	
-883.89 	 -109.861 	 861.137 	-45 	 -5 	 44 	107.328 	 286.685 	 149.765 	29.2 	
-897.31 	 -148.108 	 888.099 	-44 	 -6 	 44 	103.609 	 286.685 	 139.143 	29.2 	
-902.068 	 -113.948 	 909.876 	-44 	 -5 	 45 	103.128 	 286.685 	 129.141 	29.2 	
-909.388 	 -116.754 	 929.335 	-44 	 -5 	 45 	102.218 	 286.685 	 119.805 	29.2 	
-913.292 	 -123.83 	 941.596 	-43 	 -5 	 45 	101.631 	 286.685 	 109.804 	29.2 	
-919.27 	 -114.68 	 953.491 	-43 	 -4 	 45 	101.57 	 277.856 	 99.6713 	29.3 	
-925.736 	 -107.726 	 961.421 	-43 	 -4 	 45 	101.43 	 240.87 	 89.5388 	29.3 	
-933.91 	 -113.704 	 967.887 	-43 	 -4 	 45 	101.168 	 197.916 	 79.24 	29.3 	
-945.683 	 -122 	 971.181 	-44 	 -5 	 45 	101.614 	 154.07 	 69.0288 	29.3 	
-959.347 	 -109.8 	 971.791 	-44 	 -4 	 45 	102.961 	 109.62 	 59.535 	29.3 	
-972.035 	 -85.156 	 967.826 	-45 	 -3 	 44 	104.904 	 64.4088 	 50.33 	29.3 	
-979.843 	 -48.739 	 957.822 	-45 	 -2 	 44 	106.514 	 19.2675 	 40.9238 	29.3 	
-992.165 	 -33.184 	 940.132 	-46 	 -1 	 43 	108.693 	 -25.7075 	 31.64 	29.3 	
-1006.01 	 -12.078 	 916.586 	-47 	 0 	 42 	110.758 	 -69.6675 	 22.3038 	29.2 	
-1016.44 	 2.257 	 890.234 	-48 	 0 	 41 	112.858 	 -112.77 	 12.8975 	29.2 	
-1027.61 	 15.799 	 854.244 	-50 	 0 	 39 	114.704 	 -154.018 	 3.54375 	29.2 	
-1037.37 	 24.644 	 814.106 	-51 	 1 	 38 	115.71 	 -193.226 	 -5.3375 	29.2 	
-1048.22 	 32.818 	 772.87 	-53 	 1 	 36 	116.471 	 -230.143 	 -13.7463 	29.2 	
-1058.35 	 41.968 	 731.085 	-55 	 1 	 34 	116.996 	 -264.224 	 -21.3675 	29.2 	
-1070.86 	 45.811 	 684.481 	-57 	 2 	 32 	117.093 	 -284.979 	 -28.4725 	29.2 	
-1080.62 	 47.092 	 641.781 	-59 	 2 	 30 	116.559 	 -286.685 	 -35.0263 	29.2 	
-1092.02 	 52.216 	 603.046 	-61 	 2 	 28 	115.763 	 -286.685 	 -40.8363 	29.3 	
-1100.62 	 50.752 	 561.749 	-62 	 2 	 27 	114.205 	 -286.685 	 -45.9113 	29.3 	
-1106.72 	 45.75 	 524.112 	-64 	 2 	 25 	111.93 	 -286.685 	 -50.225 	29.3 	
-1113.37 	 45.872 	 487.939 	-66 	 2 	 23 	108.859 	 -286.685 	 -53.8825 	29.3 	
-1113.68 	 47.58 	 455.304 	-67 	 2 	 22 	105.394 	 -286.685 	 -56.8488 	29.3 	
-1115.26 	 49.898 	 425.78 	-69 	 2 	 20 	101.859 	 -286.685 	 -59.08 	29.3 	
-1116.79 	 53.375 	 401.38 	-70 	 2 	 19 	97.93 	 -286.685 	 -61.1975 	29.3 	
-1118.37 	 45.628 	 382.958 	-71 	 2 	 18 	93.1088 	 -286.685 	 -63.105 	29.3 	
